
Quadro extraído em 19 de Dezembro de 2025 (18:44:00)
http://www.ine.pt



Localização geográfica (NUTS - 2024);Taxa de crédito à habitação (%) por Localização geográfica (NUTS - 2024) -  Anual;
;Período de referência dos dados;
;2023;
;% ;
1C20203: Alvito;57,49;
1C20204: Barrancos;? ?;
1C20205: Beja;39,53;
1C20206: Castro Verde;66,37;
1C20207: Cuba;? ?;
1C20208: Ferreira do Alentejo;54,43;
1C20209: Mértola;56,13;
1C20210: Moura;49,29;
1C20212: Ourique;55,83;
1C20213: Serpa;53,35;
1C20214: Vidigueira;? ?;
1C3: Alto Alentejo;52,83;
1C31201: Alter do Chão;? ?;
1C31202: Arronches;? ?;
1C31203: Avis;? ?;
1C31204: Campo Maior;? ?;
1C31205: Castelo de Vide;? ?;
1C31206: Crato;63,6;
1C31207: Elvas;46,32;
1C31208: Fronteira;22,03;
1C31209: Gavião;? ?;
1C31210: Marvão;? ?;
1C31211: Monforte;? ?;
1C31212: Nisa;? ?;
1C31213: Ponte de Sor;54,18;
1C31214: Portalegre;65,95;
1C31215: Sousel;28,52;
1C4: Alentejo Central;45,52;
1C40701: Alandroal;? ?;
1C40702: Arraiolos;47,32;
1C40703: Borba;59,38;
1C40704: Estremoz;51,97;
1C40705: Évora;38,02;
1C40706: Montemor-o-Novo;54,86;
1C40707: Mora;49,2;
1C40708: Mourão;? ?;
1C40709: Portel;55,16;
1C40710: Redondo;57,8;
1C40711: Reguengos de Monsaraz;55,26;
1C40712: Vendas Novas;66,46;
1C40713: Viana do Alentejo;78,23;
1C40714: Vila Viçosa;57,91;
15: Algarve;60,25;
150: Algarve;60,25;
1500801: Albufeira;57,5;
1500802: Alcoutim;? ?;
1500803: Aljezur;73,93;
1500804: Castro Marim;77,59;
1500805: Faro;41,26;
1500806: Lagoa;69,04;
1500807: Lagos;70,95;
1500808: Loulé;76,15;
1500809: Monchique;? ?;
1500810: Olhão;68,69;
1500811: Portimão;70,68;
1500812: São Brás de Alportel;68,62;
1500813: Silves;52,14;
1500814: Tavira;60,87;
1500815: Vila do Bispo;74,57;
1500816: Vila Real de Santo António;67,92;
2: Região Autónoma dos Açores;52,01;
20: Região Autónoma dos Açores;52,01;
200: Região Autónoma dos Açores;52,01;
